S100,rat,vole,1,0,0,0,0,0
S100,otter,mole,1,1,1,0,0,0
S100,woodchuck,raptor,1,1,1,0,0,0
S100,guineapig,pig,1,0,0,0,0,0
S100,platypus,bat,1,0,0,0,0,0
S100,snail,slug,1,1,0,0,0,0
S100,bluejay,owl,1,0,0,0,0,0
S100,jellyfish,sheep,1,0,0,0,0,0
S100,fawn,fox,1,1,0,0,0,0
S100,platypus,otter,1,1,0,0,0,0
S100,bird,duck,1,1,0,0,0,0
S100,salmon,seal,1,1,0,0,0,0
S100,lemur,tapir,1,1,0,0,0,0
S100,woodpecker,robin,1,1,1,0,0,0
S100,piranha,octopus,1,0,0,0,0,0
S100,lion,puma,1,1,1,0,0,0
S100,beetle,hummingbird,1,1,0,0,0,0
S100,chihuahua,pitbull,1,1,1,0,0,0
S100,opossum,vulture,1,1,1,0,0,0
S100,mongoose,owl,1,1,0,0,0,0
S100,wolverine,beaver,1,1,1,1,0,0
S100,pelican,cuttlefish,1,1,0,0,0,0
S100,bobcat,polarbear,1,1,0,0,0,0
S100,panda,mosquito,1,0,0,0,0,0
S100,jaguar,lynx,1,1,1,0,0,0
S100,crocodile,puma,1,1,1,1,0,0
S100,magpie,sparrow,1,1,0,0,0,0
S100,tortoise,seal,1,0,0,0,0,0
S100,woodpecker,orangutan,1,1,1,0,0,0
S100,killerwhale,penguin,1,1,1,0,0,0
S100,cassowary,alligator,1,1,0,0,0,0
S100,snake,mountainlion,1,0,0,0,0,0
S100,aardvark,manatee,1,1,1,0,0,0
S100,human,ape,1,1,1,0,0,0
S100,rat,guineapig,1,0,0,0,0,0
S100,caterpillar,ant,1,1,1,0,0,0
S100,possum,turtle,1,0,0,0,0,0
S100,woodpecker,polarbear,1,1,0,0,0,0
S100,fly,moth,1,0,0,0,0,0
S100,clownfish,eel,1,1,1,0,0,0
S100,pelican,polarbear,1,1,0,0,0,0
S100,spidermonkey,lemur,1,1,1,0,0,0
S100,seal,walrus,1,0,0,0,0,0
S100,monkey,gorilla,1,1,1,1,1,1
S100,chihuahua,germanshepherd,1,1,1,0,0,0
S100,pigeon,tarantula,1,0,0,0,0,0
S100,ape,gorilla,1,1,1,1,1,0
S100,stingray,octopus,1,1,0,0,0,0
S100,eagle,vulture,1,1,1,1,0,0
S100,anaconda,manx,1,1,1,0,0,0
S100,stinkbug,carpetbeetle,1,1,1,0,0,0
S100,chameleon,newt,1,1,1,0,0,0
S100,snake,rattlesnake,1,0,0,0,0,0
S100,crow,buzzard,1,1,1,0,0,0
S100,bear,pika,1,1,1,0,0,0
S100,dinosaur,butterfly,1,1,1,0,0,0
S100,squid,gecko,1,1,0,0,0,0
S100,peacock,rooster,1,0,0,0,0,0
S100,goose,skunk,1,0,0,0,0,0
S100,carp,beaver,1,1,1,0,0,0
S100,rat,swallow,1,1,0,0,0,0
S100,tarantula,rattlesnake,1,1,1,0,0,0
S100,pony,horse,1,1,1,1,1,0
S100,wallaby,gecko,1,1,1,0,0,0
S100,crow,gazelle,1,0,0,0,0,0
S100,llama,tapir,1,0,0,0,0,0
S100,lemur,jaguar,1,0,0,0,0,0
S100,dingo,octopus,1,0,0,0,0,0
S100,nutria,capybara,1,1,1,0,0,0
S100,anaconda,viper,1,1,1,0,0,0
S100,tarantula,pig,1,0,0,0,0,0
S100,daddylonglegs,lizard,1,1,1,0,0,0
S100,monkey,hyena,1,0,0,0,0,0
S100,shark,axolotl,1,1,1,0,0,0
S100,ostrich,emu,1,1,1,1,1,1
S100,wildebeest,buffalo,1,1,0,0,0,0
S100,iguana,bluejay,1,1,0,0,0,0
S100,rooster,mosquito,1,0,0,0,0,0
S100,rooster,owl,1,1,1,1,0,0
S100,bobcat,wolf,1,1,1,0,0,0
S100,axolotl,penguin,1,1,1,0,0,0
S100,deer,buffalo,1,1,0,0,0,0
S100,polarbear,pufferfish,1,1,1,0,0,0
S100,crow,hawk,1,1,1,0,0,0
S100,macaw,chicken,1,1,1,0,0,0
S100,iguana,salamander,1,1,1,0,0,0
S100,redfox,fox,1,1,1,0,0,0
S100,nutria,wolf,1,1,0,0,0,0
S100,sandshark,stingray,1,1,1,0,0,0
S100,salmon,crab,1,1,0,0,0,0
S100,bonobo,gecko,1,1,1,0,0,0
S100,narwhal,bluewhale,1,1,0,0,0,0
S100,steer,pig,1,1,1,1,0,0
S100,beetle,mole,1,1,1,0,0,0
S100,seagull,bat,1,0,0,0,0,0
S100,honeybadger,parakeet,1,1,1,0,0,0
S100,cockatoo,groundhog,1,1,0,0,0,0
S100,blackbear,lion,1,1,0,0,0,0
S100,ostrich,frog,1,0,0,0,0,0
S100,walrus,penguin,1,0,0,0,0,0
S100,panther,vulture,1,1,1,0,0,0
S100,human,panther,1,1,1,0,0,0
S100,mantaray,clownfish,1,1,1,0,0,0
S100,ostrich,baldeagle,1,1,1,0,0,0
S100,macaw,toucan,1,1,1,0,0,0
S100,chameleon,alligator,1,0,0,0,0,0
S100,horse,swallow,1,0,0,0,0,0
S100,ferret,turkey,1,0,0,0,0,0
S100,cheetah,hornet,1,1,1,0,0,0
S100,possum,chipmunk,1,1,0,0,0,0
S100,carp,fish,1,1,1,0,0,0
S100,pigeon,swallow,1,1,0,0,0,0
S100,flea,carpetbeetle,1,1,1,0,0,0
S100,macaw,owl,1,1,0,0,0,0
S100,cockatoo,gull,1,1,1,0,0,0
S100,polarbear,manatee,1,1,1,0,0,0
S100,goat,mosquito,1,0,0,0,0,0
S100,cockatoo,macaw,1,1,1,0,0,0
S100,sheep,ram,1,1,1,1,0,0
S100,sugarglider,gopher,1,1,1,0,0,0
S100,seahorse,eel,1,0,0,0,0,0
S100,lemur,pufferfish,1,1,1,0,0,0
S100,bat,tick,1,1,1,0,0,0
S100,lamb,moose,1,0,0,0,0,0
S100,rhinoceros,swordfish,1,0,0,0,0,0
S100,narwhal,walrus,1,1,1,1,0,0
S100,canary,eagle,1,0,0,0,0,0
S100,spider,bug,1,1,1,0,0,0
S100,seacucumber,alligator,1,1,1,0,0,0
S100,tuna,cow,1,0,0,0,0,0
S100,tasmaniandevil,wolf,1,1,1,0,0,0
S100,tapir,porcupine,1,1,1,0,0,0
S100,possum,bat,1,1,0,0,0,0
S100,wolverine,rabbit,1,0,0,0,0,0
S100,raven,lark,1,1,1,0,0,0
S100,swordfish,pig,1,0,0,0,0,0
S100,grasshopper,toad,1,1,0,0,0,0
S100,seagull,moose,1,1,0,0,0,0
S100,brownbear,horse,1,1,1,1,0,0
S100,squirrel,rabbit,1,0,0,0,0,0
S100,stinkbug,ladybug,1,1,1,0,0,0
S100,monkey,capuchin,1,1,1,0,0,0
S100,horse,cow,1,1,1,1,1,1
S100,seagull,lynx,1,1,0,0,0,0
S100,turtle,raccoon,1,0,0,0,0,0
S100,echidna,earthworm,1,1,1,0,0,0
S100,stingray,alligator,1,0,0,0,0,0
S100,bonobo,ape,1,1,1,0,0,0
S100,hog,guineapig,1,0,0,0,0,0
S100,polarbear,walrus,1,0,0,0,0,0
S100,iguana,python,1,1,1,0,0,0
S100,jellyfish,manatee,1,1,0,0,0,0
S100,condor,rabbit,1,1,1,0,0,0
S100,rooster,elk,1,0,0,0,0,0
S100,fawn,rabbit,1,0,0,0,0,0
S100,clam,fish,1,1,1,0,0,0
S100,snake,robin,1,0,0,0,0,0
S100,carp,mussel,1,1,1,0,0,0
S100,fawn,mink,1,1,1,0,0,0
S100,crow,pigeon,1,1,1,1,1,0
S100,hippopotamus,sloth,1,0,0,0,0,0
S100,giraffe,ray,1,1,0,0,0,0
S100,goose,swan,1,1,1,1,1,0
S100,mountainlion,puma,1,1,0,0,0,0
S100,sealion,penguin,1,1,1,1,0,0
S100,blackbear,grizzlybear,1,1,1,0,0,0
S100,komododragon,goat,1,1,1,0,0,0
S100,cougar,lynx,1,1,0,0,0,0
S100,kinkajou,chimpanzee,1,1,1,0,0,0
S100,labradorretriever,goldenretriever,1,1,1,0,0,0
S100,snake,cricket,1,1,1,0,0,0
S100,dog,cat,1,1,1,1,1,1
S100,cat,jackal,1,0,0,0,0,0
S100,coyote,turkey,1,1,0,0,0,0
S100,sparrow,chinchilla,1,1,1,0,0,0
S100,piranha,wolf,1,0,0,0,0,0
S100,iguana,camel,1,0,0,0,0,0
S100,bull,bruin,1,1,1,0,0,0
S100,lizard,bug,1,1,1,0,0,0
S100,kitten,lizard,1,1,1,0,0,0
S100,ox,buffalo,1,1,1,0,0,0
S100,coyote,buffalo,1,1,0,0,0,0
S100,dragon,lizard,1,1,0,0,0,0
S100,jellyfish,clownfish,1,1,0,0,0,0
S100,lamb,chicken,1,1,0,0,0,0
S100,cheetah,dodo,1,1,0,0,0,0
S100,dolphin,cardinal,1,1,0,0,0,0
S100,crocodile,bluewhale,1,1,0,0,0,0
S100,canary,chipmunk,1,1,0,0,0,0
S100,honeybadger,badger,1,1,0,0,0,0
S100,bobcat,jaguar,1,1,0,0,0,0
S100,bear,alpaca,1,0,0,0,0,0
S100,ant,ladybug,1,1,1,0,0,0
S100,orangutan,gorilla,1,1,1,1,1,1
S100,dormouse,eel,1,1,1,0,0,0
S100,bee,donkey,1,0,0,0,0,0
S100,sparrow,owl,1,1,1,0,0,0
S100,moose,deer,1,1,1,1,1,1
S100,anteater,koala,1,0,0,0,0,0
S100,bengaltiger,bronco,1,1,1,0,0,0
S100,canary,parrot,1,1,1,0,0,0
S100,anaconda,adder,1,1,1,0,0,0
S100,cockroach,scorpion,1,1,1,0,0,0
S100,fly,crane,1,1,1,0,0,0
S100,reindeer,beaver,1,0,0,0,0,0
S100,bee,nightingale,1,1,1,0,0,0
S100,porcupine,beaver,1,1,1,1,0,0
S100,bird,owl,1,0,0,0,0,0
S100,hare,weasel,1,1,0,0,0,0
S100,fly,cockroach,1,1,1,0,0,0
S100,beluga,hammerheadshark,1,1,1,0,0,0
S100,raptor,robin,1,1,1,0,0,0
S100,komododragon,gecko,1,0,0,0,0,0
S100,orangutan,buffalo,1,0,0,0,0,0
S100,quahog,platypus,1,1,1,0,0,0
S100,beetle,human,1,1,1,0,0,0
S100,shark,bluewhale,1,0,0,0,0,0
S100,shark,mantaray,1,1,1,1,0,0
S100,beaver,mole,1,0,0,0,0,0
S100,giraffe,graywolf,1,1,1,0,0,0
S100,jellyfish,stingray,1,1,0,0,0,0
S100,hog,boar,1,1,1,0,0,0
S100,canary,dormouse,1,1,1,0,0,0
S100,cardinal,aardvark,1,0,0,0,0,0
S100,cheetah,lion,1,0,0,0,0,0
S100,nutria,deer,1,1,1,0,0,0
S100,dingo,jackal,1,1,1,1,0,0
S100,mountainlion,leopard,1,0,0,0,0,0
S100,ibex,gorilla,1,1,0,0,0,0
S100,elephant,chihuahua,1,1,0,0,0,0
S100,salmon,squid,1,0,0,0,0,0
S100,magpie,frog,1,1,0,0,0,0
S100,velociraptor,alligator,1,1,1,0,0,0
S100,monkey,slug,1,1,0,0,0,0
S100,pigeon,bee,1,0,0,0,0,0
S100,gnat,mosquito,1,1,1,0,0,0
S100,buzzard,deer,1,1,1,0,0,0
S100,eagle,blueheron,1,1,1,0,0,0
S100,bulldog,honeybadger,1,1,0,0,0,0
S100,labradorretriever,poodle,1,1,1,0,0,0
S100,goldfish,hamster,1,0,0,0,0,0
S100,tapir,marlin,1,1,1,0,0,0
S100,parrot,gnu,1,1,1,0,0,0
S100,coyote,bonobo,1,1,1,0,0,0
S100,salmon,trout,1,1,1,1,0,0
S100,gnu,rabbit,1,1,1,0,0,0
S100,fawn,antelope,1,1,0,0,0,0
S100,quahog,rabbit,1,1,1,0,0,0
S100,groundhog,duck,1,0,0,0,0,0
S100,capybara,camel,1,0,0,0,0,0
S100,tortoise,aardvark,1,0,0,0,0,0
S100,owl,finch,1,0,0,0,0,0
S100,spider,cockroach,1,0,0,0,0,0
S100,chicken,turkey,1,1,1,1,1,1
S100,grizzlybear,bat,1,0,0,0,0,0
S100,boar,fish,1,1,0,0,0,0
S100,woodpecker,duck,1,1,1,0,0,0
S100,lemur,marmot,1,1,1,0,0,0
S100,clownfish,lobster,1,0,0,0,0,0
S100,boar,pig,1,0,0,0,0,0
S100,pheasant,quail,1,1,1,0,0,0
S100,squid,shrimp,1,1,0,0,0,0
S100,cheetah,leopard,1,1,1,1,1,1
S100,goat,graywolf,1,1,1,0,0,0
S100,kinkajou,arcticfox,1,1,1,0,0,0
S100,dingo,wallaby,1,1,1,0,0,0
S100,rat,hamster,1,0,0,0,0,0
S100,lamb,goat,1,1,0,0,0,0
S100,groundhog,marmoset,1,1,0,0,0,0
S100,swallow,flamingo,1,0,0,0,0,0
S100,terrier,bulldog,1,1,1,0,0,0
S100,capybara,meerkat,1,1,1,0,0,0
S100,hippopotamus,tapir,1,0,0,0,0,0
S100,spider,carpetbeetle,1,1,1,0,0,0
S100,reindeer,moose,1,0,0,0,0,0
S100,platypus,beaver,1,0,0,0,0,0
S100,hawk,gazelle,1,0,0,0,0,0
S100,bessbug,assassinbug,1,1,1,0,0,0
S100,bison,boar,1,1,0,0,0,0
S100,kitten,duckling,1,1,1,0,0,0
S100,parrot,finch,1,0,0,0,0,0
S100,prairiedog,ferret,1,0,0,0,0,0
S100,horse,capuchin,1,1,1,0,0,0
S100,guineapig,hamster,1,1,1,1,1,1
S100,treefrog,spider,1,1,0,0,0,0
S100,octopus,cuttlefish,1,1,0,0,0,0
S100,chameleon,gecko,1,0,0,0,0,0
S100,goose,frog,1,0,0,0,0,0
S100,hummingbird,parakeet,1,0,0,0,0,0
S100,cockroach,toad,1,1,1,0,0,0
S100,komododragon,cassowary,1,1,1,0,0,0
S100,echidna,hedgehog,1,1,1,0,0,0
S100,groundhog,mongoose,1,1,1,0,0,0
S100,narwhal,honeybadger,1,1,0,0,0,0
S100,seahorse,lobster,1,1,0,0,0,0
S100,ewe,deer,1,1,1,0,0,0
S100,dove,worm,1,1,0,0,0,0
S100,ferret,weasel,1,0,0,0,0,0
S100,panda,tortoise,1,0,0,0,0,0
S100,komododragon,anaconda,1,1,1,0,0,0
S100,wildebeest,zebu,1,1,1,0,0,0
S100,cardinal,condor,1,1,1,0,0,0
S100,fly,bird,1,1,0,0,0,0
S100,grasshopper,antelope,1,0,0,0,0,0
S100,puma,lynx,1,1,1,0,0,0
S100,hippopotamus,beardeddragon,1,1,1,0,0,0
S100,skunk,squirrel,1,0,0,0,0,0
S100,humpbackwhale,hammerheadshark,1,1,1,0,0,0
S100,xerus,warthog,1,1,1,0,0,0
S100,wildebeest,yak,1,1,1,0,0,0
S100,shark,gazelle,1,0,0,0,0,0
S100,chipmunk,guineapig,1,0,0,0,0,0
S100,dog,barracuda,1,1,0,0,0,0
S100,shrew,mouse,1,1,0,0,0,0
S100,ibex,moose,1,1,1,0,0,0
S100,wolverine,badger,1,0,0,0,0,0
S100,human,gerbil,1,1,1,0,0,0
S100,seagull,stork,1,1,1,0,0,0
S100,chihuahua,gorilla,1,1,1,0,0,0
S100,llama,meerkat,1,0,0,0,0,0
S100,brownbear,blackbear,1,1,1,0,0,0
S100,coyote,prairiedog,1,1,0,0,0,0
S100,sloth,eel,1,1,1,0,0,0
S100,hog,pig,1,1,0,0,0,0
S100,boaconstrictor,alligator,1,1,1,0,0,0
S100,whale,fish,1,0,0,0,0,0
S100,carpetbeetle,ladybug,1,1,1,0,0,0
S100,donkey,stingray,1,1,1,0,0,0
S100,tiger,wildcat,1,1,0,0,0,0
S100,pony,alligator,1,0,0,0,0,0
S100,lizard,frog,1,1,0,0,0,0
S100,waterbear,koala,1,1,1,0,0,0
S100,cow,bull,1,1,1,1,1,1
S100,spider,bullfrog,1,1,1,0,0,0
S100,squirrel,mole,1,1,0,0,0,0
S100,ibis,alpaca,1,1,1,0,0,0
S100,boaconstrictor,canary,1,1,1,0,0,0
S100,jellyfish,starfish,1,1,1,1,0,0
S100,peacock,tarantula,1,1,0,0,0,0
S100,dingo,capybara,1,1,1,0,0,0
S100,fly,deer,1,0,0,0,0,0
S100,fly,cricket,1,0,0,0,0,0
S100,ostrich,toucan,1,1,0,0,0,0
S100,dingo,koala,1,1,0,0,0,0
S100,monkey,baldeagle,1,1,1,0,0,0
S100,donkey,cobra,1,1,0,0,0,0
S100,blackbear,polarbear,1,1,0,0,0,0
S100,chicken,cow,1,1,1,1,1,1
S100,cheetah,wolverine,1,0,0,0,0,0
S100,skunk,beaver,1,1,1,1,1,0
S100,llama,skunk,1,0,0,0,0,0
S100,bee,tarantula,1,1,1,0,0,0
S100,scottishshetland,maltese,1,1,1,0,0,0
S100,firefly,hammerheadshark,1,1,1,0,0,0
S100,sloth,buffalo,1,1,0,0,0,0
S100,mule,alpaca,1,1,0,0,0,0
S100,guineapig,ermine,1,1,0,0,0,0
S100,llama,elk,1,0,0,0,0,0
S100,crow,guineapig,1,0,0,0,0,0
S100,jaguar,tiger,1,1,0,0,0,0
S100,mouse,wombat,1,0,0,0,0,0
S100,bison,buffalo,1,1,1,1,0,0
S100,boar,deer,1,0,0,0,0,0
S100,hawk,oriole,1,1,1,0,0,0
S100,caterpillar,spider,1,1,1,0,0,0
S100,chameleon,snake,1,0,0,0,0,0
S100,chicken,duck,1,1,1,1,1,1
S100,hyena,meerkat,1,1,0,0,0,0
S100,ibis,lynx,1,1,1,0,0,0
S100,pigeon,robin,1,1,1,0,0,0
S100,cow,pig,1,1,1,1,1,1
S100,hog,bat,1,1,1,0,0,0
S100,dove,alpaca,1,1,1,0,0,0
S100,crocodile,firefly,1,1,0,0,0,0
S100,egret,ferret,1,1,1,0,0,0
S100,earthworm,spider,1,1,1,0,0,0
S100,eagle,opossum,1,1,0,0,0,0
S100,lemur,skunk,1,1,1,1,0,0
S100,cicada,worm,1,1,1,0,0,0
S100,skunk,warthog,1,1,1,0,0,0
S100,cow,cuttlefish,1,1,0,0,0,0
S100,mouse,chinchilla,1,1,0,0,0,0
S100,anteater,bobcat,1,1,0,0,0,0
S100,turtle,shrew,1,1,0,0,0,0
S100,rat,mole,1,0,0,0,0,0
S100,beetle,snail,1,1,1,0,0,0
S100,caterpillar,butterfly,1,1,0,0,0,0
S100,komododragon,flea,1,1,1,0,0,0
S100,dolphin,orca,1,1,1,1,0,0
S100,bull,ox,1,1,1,1,0,0
S100,chicken,rooster,1,1,1,1,1,1
S100,giraffe,hippopotamus,1,1,1,0,0,0
S100,grasshopper,wren,1,1,1,0,0,0
S100,tapir,toucan,1,1,1,0,0,0
S100,salamander,gnat,1,1,1,0,0,0
S100,dog,mongoose,1,0,0,0,0,0
S100,sloth,crab,1,1,0,0,0,0
S100,monkey,baboon,1,1,1,1,0,0
S100,ram,bull,1,1,1,0,0,0
S100,llama,aardvark,1,0,0,0,0,0
S100,parrot,ant,1,0,0,0,0,0
S100,fly,butterfly,1,1,0,0,0,0
S100,budgie,rattlesnake,1,1,1,0,0,0
S100,macaque,alligator,1,1,1,0,0,0
S100,snake,badger,1,0,0,0,0,0
S100,porcupine,mole,1,1,0,0,0,0
S100,clownfish,rattlesnake,1,0,0,0,0,0
S100,chicken,ladybug,1,1,1,0,0,0
S100,ox,gorilla,1,0,0,0,0,0
S100,bluebird,mockingbird,1,1,1,0,0,0
S100,platypus,squid,1,1,1,1,1,0
S100,marmoset,chimpanzee,1,1,1,1,0,0
S100,lemur,orangutan,1,0,0,0,0,0
S100,antelope,cougar,1,0,0,0,0,0
S100,fawn,elk,1,1,1,0,0,0
S100,vulture,deer,1,0,0,0,0,0
S100,wolverine,lynx,1,0,0,0,0,0
S100,turtle,eel,1,0,0,0,0,0
S100,cougar,puma,1,1,1,1,0,0
S100,bear,cod,1,1,1,0,0,0
S100,woodchuck,mule,1,1,0,0,0,0
S100,oxen,buffalo,1,1,1,0,0,0
S100,seagull,crab,1,0,0,0,0,0
S100,crow,raven,1,1,1,1,0,0
S100,turkey,duck,1,1,1,1,1,0
S100,raccoon,armadillo,1,0,0,0,0,0
S100,ibis,octopus,1,1,0,0,0,0
S100,peccary,pig,1,1,1,0,0,0
S100,horse,ram,1,0,0,0,0,0
S100,cheetah,hyena,1,0,0,0,0,0
S100,canary,spider,1,1,0,0,0,0
S100,spidermonkey,wolf,1,1,1,0,0,0
S100,seagull,sparrow,1,0,0,0,0,0
S100,monkey,ape,1,1,1,1,1,1
S100,python,horse,1,1,0,0,0,0
S100,eel,slug,1,1,1,1,0,0
S100,warthog,leopard,1,1,1,0,0,0
S100,ram,owl,1,1,0,0,0,0
S100,salamander,bee,1,1,0,0,0,0
S100,eagle,sparrow,1,1,0,0,0,0
S100,elephant,giraffe,1,1,1,1,0,0
S100,rat,gopher,1,1,1,1,0,0
S100,turtle,armadillo,1,0,0,0,0,0
S100,hawk,bluejay,1,0,0,0,0,0
S100,ocelot,panther,1,1,1,0,0,0
S100,rat,mouse,1,1,1,1,1,1
S100,horse,donkey,1,0,0,0,0,0
S100,zebra,puma,1,0,0,0,0,0
S100,weasel,ermine,1,1,1,1,0,0
S100,dingo,monkey,1,0,0,0,0,0
S100,giraffe,penguin,1,0,0,0,0,0
S100,emu,aardvark,1,1,0,0,0,0
S100,eel,octopus,1,1,0,0,0,0
S100,newt,frog,1,1,1,0,0,0
S100,iguana,opossum,1,1,1,0,0,0
S100,spider,hornet,1,1,1,0,0,0
S100,seagull,goose,1,0,0,0,0,0
S100,pigeon,finch,1,1,0,0,0,0
S100,beaver,walrus,1,0,0,0,0,0
S100,warthog,meerkat,1,1,1,0,0,0
S100,aardvark,weevil,1,1,1,0,0,0
S100,bass,goby,1,1,1,0,0,0
S100,swan,frog,1,0,0,0,0,0
S100,canary,toucan,1,1,0,0,0,0
S100,lemur,moose,1,0,0,0,0,0
S100,piranha,barracuda,1,1,1,0,0,0
S100,spider,ant,1,1,1,1,1,0
S100,crow,ox,1,0,0,0,0,0
