S002,bluejay,parakeet,1,1,1
S002,zebra,tiger,1,1,1
S002,dolpin,shark,1,0,1
S002,frog,bobcat,1,1,1
S002,squirrel,skunk,1,1,1
S002,ostrich,raven,1,1,1
S002,ram,goat,1,1,1
S002,snkae,lizard,1,1,1
S002,duck,manatee,0,1,1
S002,crow,redrobin,1,1,1
S002,quail,salamander,1,1,1
S002,aardvark,armadillo,1,0,0
S002,bear,chinchilla,0,1,1
S002,penguin,robin,1,1,1
S002,hamster,dog,1,1,1
S002,rabbit,parakeet,1,1,1
S002,crow,bluejay,1,1,1
S002,chicken,pig,1,1,1
S002,eagle,parakeet,1,0,0
S002,robin,dove,1,0,0
S002,sealion,quail,1,1,1
S002,lion,deer,1,1,1
S002,quail,whale,1,1,1
S002,tiger,elephant,1,0,0
S002,sealion,gazelle,1,1,1
S002,shark,whale,1,1,1
S002,chipmunk,skunk,1,0,0
S002,jaguar,leopard,1,1,1
S002,lizard,mouse,1,1,1
S002,llama,goat,1,1,1
S002,sealion,shark,1,1,1
S002,flamingo,dove,1,1,1
S002,eagle,rabin,1,1,1
S002,flamingo,crow,0,1,1
S002,canary,swan,1,1,1
S002,ostirch,ram,1,1,1
S002,tucan,monkey,1,0,1
S002,duck,penguin,0,1,1
S002,aardvark,ostrich,1,1,1
S002,redrobin,bluejay,1,1,1
S002,chinchilla,rabbit,1,1,1
S002,horse,ram,1,1,1
S002,cow,buffalo,1,1,1
S002,crow,swan,1,1,1
S002,seagul,flamingo,1,1,1
S002,duck,salmon,1,0,0
S002,lobster,shrimp,1,1,1
S002,mouse,vulture,1,1,1
S002,tiger,dog,1,0,0
S002,lion,leopard,1,1,1
S002,iguana,gecko,1,1,1
S002,trout,salmon,1,1,1
S002,lion,dog,1,0,0
S002,gorilla,giraffe,1,1,1
S002,hippo,elephant,1,1,1
S002,alligator,ram,0,1,1
S002,shark,dolphin,1,1,1
S002,bluejay,robin,1,1,1
S002,llama,sheep,0,1,1
S002,fly,gorilla,1,1,1
S002,lion,tiger,1,1,1
S002,manatee,whale,1,1,1
S002,chipmunk,dog,0,1,1
S002,crocodile,salamander,1,0,0
S002,gerbil,chinchilla,1,1,1
S002,crocodile,lizard,1,1,1
S002,alligator,salamander,1,1,1
S002,sea,blowfish,1,0,0
S002,puma,deer,1,1,1
S002,ostrich,duck,1,1,1
S002,seahorse,salamander,1,1,1
S002,gazelle,deer,1,1,1
S002,iguana,parakeet,0,1,1
S002,leopard,gazelle,1,0,1
S002,rabbit,gecko,0,1,1
S002,chipmunk,rat,1,1,1
S002,cow,horse,1,1,1
S002,eagle,chipmunk,1,1,1
S002,trout,shark,1,1,1
S002,leopard,tiger,1,1,1
S002,bluejay,bobcat,1,1,1
S002,rabbit,deer,1,1,1
S002,seal,penguin,1,1,1
S002,puma,mountainlion,1,1,1
S002,crocodile,gecko,1,0,0
S002,lion,cat,1,1,1
S002,fish,tiger,1,1,1
S002,chicken,seagul,1,1,1
S002,duck,robin,1,1,1
S002,zebra,horse,1,1,1
S002,ostrich,penguin,0,1,1
S002,penguin,raven,1,1,1
S002,eagle,rat,1,1,1
S002,rabbit,skunk,1,1,1
S002,hamster,chinchilla,1,1,1
S002,bear,ostrich,1,0,0
S002,alligator,lizard,1,0,0
S002,gazelel,deer,1,1,1
S002,monkey,gorilla,1,1,1
S002,squirrel,rabbit,1,1,1
S002,cat,giraffe,1,1,1
S002,cow,frog,0,1,1
S002,raven,dove,1,0,0
S002,seahorse,quail,1,0,0
S002,crow,eagle,1,1,1
S002,sheep,pig,1,1,1
S002,bobcat,goat,1,1,1
S002,tiger,gazelel,1,1,1
S002,crow,parakeet,1,1,1
S002,trout,manatee,1,0,0
S002,rat,skunk,1,1,1
S002,trout,cat,1,0,0
S002,seahorse,manatee,0,1,1
S002,robin,vulture,1,1,1
S002,puma,bobcat,1,0,0
S002,lion,giraffe,1,1,1
S002,bluejay,raven,1,0,0
S002,dolphin,manatee,1,1,1
S002,catfish,cow,1,1,1
S002,trout,seahorse,1,1,1
S002,lion,zebra,1,1,1
S002,sea,penguin,1,1,1
S002,chicken,hamster,1,1,1
S002,canary,tucan,1,1,1
S002,eagle,vulture,1,1,1
S002,catfish,crab,1,0,0
S002,ostrich,chinchilla,1,0,0
S002,bee,fly,1,1,1
S002,trout,whale,1,0,0
S002,seal,bluejay,0,1,1
S002,panda,elephant,1,1,1
S002,llama,camel,1,1,1
S002,hamster,gerbil,1,1,1
S002,trout,blowfish,0,1,1
S002,crow,raven,1,1,1
S002,seal,sealion,0,1,1
S002,rabbit,mouse,1,1,1
S002,seahorse,skunk,0,1,1
S002,sheep,goat,1,1,1
S002,sealion,whale,1,1,1
S002,leopard,bobcat,1,1,1
S002,parrot,parakeet,1,1,1
S002,camel,ostirch,1,0,0
S002,bear,skunk,1,1,1
S002,duck,vulture,1,0,0
S002,dolphin,whale,1,1,1
S002,ostrich,robin,1,0,0
S002,crocodile,bobcat,1,0,0
S002,frog,salamander,1,1,1
S002,llama,ram,1,0,0
S002,crocodile,frog,1,1,1
S002,alligator,frog,1,1,1
S002,catfish,shrimp,1,1,1
S002,chicken,eagle,1,0,0
S002,ostrich,armadillo,0,1,1
S002,ram,deer,1,1,1
S002,sealion,penguin,1,1,1
S002,puma,gazelle,0,1,1
S002,rabbit,rat,1,0,0
S002,gerbil,snake,1,1,1
S002,cat,salmon,1,1,1
S002,chicken,cow,1,1,1
S002,sea,trout,1,1,1
S002,parrot,eagle,0,1,1
S002,squirrel,chipmunk,1,1,1
S002,horse,goat,1,0,0
S002,cat,dog,1,1,1
S002,puma,leopard,1,1,1
S002,penguin,bluejay,1,1,1
S002,mosquito,fly,1,1,1
S002,crocodile,iguana,1,1,1
S002,snkae,alligator,1,1,1
S002,penguin,whale,1,0,0
S002,seal,whale,1,1,1
S002,eagle,bluejay,1,1,1
S002,flamingo,bluejay,1,1,1
S002,bear,elephant,1,0,0
S002,parrot,tucan,1,1,1
S002,parrot,monkey,1,1,1
S002,aardvark,beardeddragon,1,1,1
S002,hamster,cat,1,1,1
S002,lobster,crab,1,1,1
S002,gazelle,skunk,1,0,0
S002,jaguar,tiger,1,1,1
S002,rabbit,lizard,1,0,1
S002,jaguar,puma,1,1,1
S002,dog,giraffe,1,1,1
S002,eagle,robin,1,1,1
S002,camel,goat,1,1,1
S002,chicken,vulture,1,1,1
S002,nightingale,dove,1,1,1
S002,gecko,salamander,1,1,1
S002,dolpin,whale,1,1,1
S002,flamingo,blowfish,1,1,1
S002,elephant,giraffe,1,1,1
S002,chicken,duck,1,1,1
S002,gazelle,dog,1,1,1
S002,crab,shrimp,1,1,1
S002,crocodile,hippo,1,1,1
S002,sealion,dolphin,1,0,1
S002,lobster,fly,1,0,0
S002,pig,buffalo,1,0,0
S002,raven,robin,1,1,1
S002,crocodile,quail,1,1,1
S002,puma,tiger,1,1,1
S002,whale,skunk,1,1,1
S002,gazelle,rabbit,1,1,1
S002,cow,pig,1,0,0
S002,fish,cat,1,1,1
S002,llama,ostirch,1,1,1
S002,shark,manatee,1,1,1
S002,seal,trout,1,1,1
S002,panda,tiger,0,1,1
S002,bluejay,vulture,0,1,1
S002,fish,hamster,0,0,1
S002,bear,hippo,1,1,1
S002,pig,goat,1,1,1
S002,frog,pig,1,1,1
S002,bear,panda,0,1,1
S002,iguana,chinchilla,1,1,1
S002,sheep,horse,1,1,1
S002,ostrich,salmon,0,1,1
S002,flamingo,shrimp,1,1,1
S002,flamingo,nightingale,1,0,1
S002,iguana,beardeddragon,1,1,1
S002,cow,sheep,1,1,1
S002,aardvark,chinchilla,0,1,1
S002,tiger,giraffe,1,0,0
S002,frog,snake,1,1,1
S002,sealion,seahorse,0,1,1
S002,lobster,bee,1,1,1
S002,flamingo,mosquito,1,1,1
S002,armadillo,skunk,1,1,1
S002,eagle,penguin,1,0,0
S002,crocodile,alligator,1,1,1
S002,mountainlion,bobcat,1,1,1
S002,frog,raven,1,1,1
S002,gazelle,bobcat,0,1,1
S002,ram,buffalo,1,1,1
S002,rabbit,chipmunk,0,0,1
S002,crow,dove,1,0,0
S002,lion,gazelle,1,0,0
S002,iguana,rabbit,1,0,0
S002,tucan,parakeet,1,1,1
S002,bluejay,rabin,1,1,1
S002,zebra,gazelle,0,1,1
S002,rat,mouse,1,1,1
S002,seahorse,whale,1,1,1
S002,iguana,aardvark,1,0,0
S002,shark,salmon,1,0,1
