jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,cost_rw,cost_irts,cost_noirts,time_irts,time_noirts,bestgraph_irts,bestgraph_noirts,alter_graph,hit_irts,miss_irts,fa_irts,cr_irts,hit_noirts,miss_noirts,fa_noirts,cr_noirts,hit_rw,miss_rw,fa_rw,cr_rw,bestval_irts,bestval_noirts,bestval_rw
0.5,1.1,15,4,0.3,30,0,50,0.7,0,58,0,0,40:19.4,07:12.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,58,17,-543.2188576,-675.9618724,-1026.567573
0.5,1.1,15,4,0.3,30,0,51,0.7,0,58,0,0,46:54.0,07:59.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,58,17,-553.6496701,-690.3400267,-1046.733593
0.5,1.1,15,4,0.3,30,0,52,0.7,0,58,0,0,40:07.9,07:11.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,58,17,-567.1116948,-704.2760746,-1067.374337
0.5,1.1,15,4,0.3,30,0,53,0.7,0,59,0,0,43:18.9,07:04.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,59,16,-576.3631419,-716.2631242,-1093.306907
0.5,1.1,15,4,0.3,30,0,54,0.7,0,59,0,0,40:39.7,07:20.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,59,16,-587.7689189,-731.0407217,-1113.705707
0.5,1.1,15,4,0.3,30,0,55,0.7,0,59,0,0,44:56.6,08:17.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,59,16,-597.4812875,-743.049136,-1134.715356
0.5,1.1,15,4,0.3,30,0,56,0.7,0,60,0,0,55:02.8,07:56.8,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,60,15,-608.6000955,-756.9195847,-1159.699767
0.5,1.1,15,4,0.3,30,0,57,0.7,0,60,0,0,52:10.6,09:12.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,60,15,-617.4627421,-769.108242,-1180.666593
0.5,1.1,15,4,0.3,30,0,58,0.7,0,60,0,0,47:16.6,08:23.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,60,15,-629.5562925,-782.8412776,-1201.255069
0.5,1.1,15,4,0.3,30,0,59,0.7,0,60,0,0,51:05.3,09:26.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,60,15,-638.4045236,-795.1997786,-1222.411049
0.5,1.1,15,4,0.3,30,0,60,0.7,0,61,0,0,49:43.6,08:13.8,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,61,14,-648.0202523,-806.9717651,-1246.950191
0.5,1.1,15,4,0.3,30,0,61,0.7,0,62,0,0,46:16.0,09:00.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,62,13,-661.6862479,-821.2348086,-1271.991372
0.5,1.1,15,4,0.3,30,0,62,0.7,0,62,0,0,50:47.7,08:30.8,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,62,13,-674.7619332,-837.2052328,-1292.84415
0.5,1.1,15,4,0.3,30,0,63,0.7,0,63,0,0,52:15.0,09:07.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-687.7670911,-855.4560886,-1319.988358
0.5,1.1,15,4,0.3,30,0,64,0.7,0,63,0,0,01:03.0,09:04.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-701.342423,-871.5616487,-1341.225401
0.5,1.1,15,4,0.3,30,0,65,0.7,0,63,0,0,54:51.5,09:49.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-710.9218189,-884.1325529,-1362.088771
0.5,1.1,15,4,0.3,30,0,66,0.7,0,63,0,0,55:12.8,10:23.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-721.9495329,-896.4462048,-1383.014454
0.5,1.1,15,4,0.3,30,0,67,0.7,0,63,0,0,52:58.6,10:26.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-730.8515234,-907.931006,-1404.12296
0.5,1.1,15,4,0.3,30,0,68,0.7,0,63,0,0,54:12.4,10:14.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-741.8104664,-921.7775479,-1424.884192
0.5,1.1,15,4,0.3,30,0,69,0.7,0,63,0,0,01:55.6,11:56.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-753.5825929,-932.8030739,-1445.672675
0.5,1.1,15,4,0.3,30,0,70,0.7,0,63,0,0,55:28.8,10:36.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-765.2463593,-944.9349659,-1466.801894
0.5,1.1,15,4,0.3,30,0,71,0.7,0,63,0,0,57:45.4,10:56.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-775.4652591,-958.2951489,-1488.096592
0.5,1.1,15,4,0.3,30,0,72,0.7,0,63,0,0,02:54.1,11:07.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-786.8354283,-971.7996894,-1509.262262
0.5,1.1,15,4,0.3,30,0,73,0.7,0,63,0,0,03:20.1,11:39.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-795.7857377,-983.5089135,-1530.180912
0.5,1.1,15,4,0.3,30,0,74,0.7,0,63,0,0,04:53.4,10:39.2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-805.2872761,-997.5511297,-1551.694615
0.5,1.1,15,4,0.3,30,0,75,0.7,0,63,0,0,57:20.6,10:40.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-813.8492058,-1008.557156,-1572.475556
0.5,1.1,15,4,0.3,30,0,76,0.7,0,63,0,0,56:55.4,10:43.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-826.8856081,-1025.386891,-1593.370393
0.5,1.1,15,4,0.3,30,0,77,0.7,0,63,0,0,07:47.6,11:11.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-836.7561365,-1038.910343,-1614.372046
0.5,1.1,15,4,0.3,30,0,78,0.7,0,63,0,0,23:21.2,16:27.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-849.0128017,-1053.565669,-1635.447201
0.5,1.1,15,4,0.3,30,0,79,0.7,0,63,0,0,23:41.9,15:52.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-857.2762368,-1064.45183,-1656.448131
0.5,1.1,15,4,0.3,30,0,80,0.7,0,63,0,0,35:12.2,17:59.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-868.6596066,-1077.09547,-1677.444846
0.5,1.1,15,4,0.3,30,0,81,0.7,0,63,0,0,24:48.5,16:28.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-877.1624338,-1088.556535,-1698.706935
0.5,1.1,15,4,0.3,30,0,82,0.7,0,63,0,0,21:20.7,16:11.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,63,12,-885.3309866,-1099.89416,-1720.149424
0.5,1.1,15,4,0.3,30,0,83,0.7,0,64,0,0,21:01.5,15:55.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,64,11,-895.549012,-1113.295856,-1748.345565
0.5,1.1,15,4,0.3,30,0,84,0.7,0,64,0,0,24:52.5,17:03.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,64,11,-905.6926188,-1125.437615,-1769.527954
0.5,1.1,15,4,0.3,30,0,85,0.7,0,65,0,0,24:54.0,16:52.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-918.4888796,-1141.744472,-1798.574018
0.5,1.1,15,4,0.3,30,0,86,0.7,0,65,0,0,25:22.3,17:13.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-928.6793696,-1152.322237,-1819.712868
0.5,1.1,15,4,0.3,30,0,87,0.7,0,65,0,0,49:01.0,16:50.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-939.2702111,-1165.278336,-1840.751598
0.5,1.1,15,4,0.3,30,0,88,0.7,0,65,0,0,34:30.5,18:33.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-949.9616974,-1179.597009,-1862.106121
0.5,1.1,15,4,0.3,30,0,89,0.7,0,65,0,0,22:37.5,15:36.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-961.5819211,-1195.513485,-1883.200048
0.5,1.1,15,4,0.3,30,0,90,0.7,0,65,0,0,28:58.9,17:01.9,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-969.463234,-1206.260596,-1904.351605
0.5,1.1,15,4,0.3,30,0,91,0.7,0,65,0,0,32:04.3,16:57.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-981.1981158,-1221.238388,-1925.292418
0.5,1.1,15,4,0.3,30,0,92,0.7,0,65,0,0,30:31.3,16:50.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-991.7558373,-1233.779007,-1946.401571
0.5,1.1,15,4,0.3,30,0,93,0.7,0,65,0,0,24:44.6,16:59.3,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1005.297616,-1247.012481,-1967.789804
0.5,1.1,15,4,0.3,30,0,94,0.7,0,65,0,0,22:57.6,16:10.7,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1015.485672,-1258.393153,-1988.704586
0.5,1.1,15,4,0.3,30,0,95,0.7,0,65,0,0,28:51.6,17:22.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1024.877356,-1268.987365,-2009.971053
0.5,1.1,15,4,0.3,30,0,96,0.7,0,65,0,0,33:00.4,18:05.6,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1037.853761,-1283.841428,-2031.534908
0.5,1.1,15,4,0.3,30,0,97,0.7,0,65,0,0,38:02.5,19:26.0,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1053.042504,-1297.393994,-2052.530162
0.5,1.1,15,4,0.3,30,0,98,0.7,0,65,0,0,52:38.7,09:53.5,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1065.038646,-1310.346255,-2073.679198
0.5,1.1,15,4,0.3,30,0,99,0.7,0,65,0,0,50:18.9,09:16.4,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,2fbo8j836gg9il6538kav71vwdpep4basa440hve8mx2,0,30,0,0,75,30,0,0,75,30,0,65,10,-1076.897102,-1324.41325,-2094.620334